 ID,PARAM,dateTime,Trenche,SYM
02NC003,1,2050/04/01,413,
02NC003,1,2050/04/02,379,
02NC003,1,2050/04/03,377,
02NC003,1,2050/04/04,384,
02NC003,1,2050/04/05,419,
02NC003,1,2050/04/06,384,
02NC003,1,2050/04/07,356,
02NC003,1,2050/04/08,369,
02NC003,1,2050/04/09,351,
02NC003,1,2050/04/10,433,
02NC003,1,2050/04/11,440,
02NC003,1,2050/04/12,443,
02NC003,1,2050/04/13,438,
02NC003,1,2050/04/14,409,
02NC003,1,2050/04/15,375,
02NC003,1,2050/04/16,357,
02NC003,1,2050/04/17,413,
02NC003,1,2050/04/18,395,
02NC003,1,2050/04/19,363,
02NC003,1,2050/04/20,514,
02NC003,1,2050/04/21,567,
02NC003,1,2050/04/22,472,
02NC003,1,2050/04/23,480,
02NC003,1,2050/04/24,469,
02NC003,1,2050/04/25,419,
02NC003,1,2050/04/26,379,
02NC003,1,2050/04/27,338,
02NC003,1,2050/04/28,383,
02NC003,1,2050/04/29,351,
02NC003,1,2050/04/30,397,
02NC003,1,2050/05/01,450,
02NC003,1,2050/05/02,479,
02NC003,1,2050/05/03,468,
02NC003,1,2050/05/04,445,
02NC003,1,2050/05/05,514,
02NC003,1,2050/05/06,637,
02NC003,1,2050/05/07,698,
02NC003,1,2050/05/08,785,
02NC003,1,2050/05/09,978,
02NC003,1,2050/05/10,1300,
02NC003,1,2050/05/11,1270,
02NC003,1,2050/05/12,1210,
02NC003,1,2050/05/13,1420,
02NC003,1,2050/05/14,1390,
02NC003,1,2050/05/15,1010,
02NC003,1,2050/05/16,872,
02NC003,1,2050/05/17,852,
02NC003,1,2050/05/18,672,
02NC003,1,2050/05/19,555,
02NC003,1,2050/05/20,594,
02NC003,1,2050/05/21,754,
02NC003,1,2050/05/22,659,
02NC003,1,2050/05/23,557,
02NC003,1,2050/05/24,542,
02NC003,1,2050/05/25,500,
02NC003,1,2050/05/26,435,
02NC003,1,2050/05/27,429,
02NC003,1,2050/05/28,503,
02NC003,1,2050/05/29,447,
02NC003,1,2050/05/30,382,
02NC003,1,2050/05/31,383,
02NC003,1,2050/06/01,196,
02NC003,1,2050/06/02,279,
02NC003,1,2050/06/03,447,
02NC003,1,2050/06/04,557,
02NC003,1,2050/06/05,511,
02NC003,1,2050/06/06,401,
02NC003,1,2050/06/07,325,
02NC003,1,2050/06/08,301,
02NC003,1,2050/06/09,282,
02NC003,1,2050/06/10,285,
02NC003,1,2050/06/11,261,
02NC003,1,2050/06/12,188,
02NC003,1,2050/06/13,170,
02NC003,1,2050/06/14,211,
02NC003,1,2050/06/15,188,
02NC003,1,2050/06/16,245,
02NC003,1,2050/06/17,192,
02NC003,1,2050/06/18,226,
02NC003,1,2050/06/19,213,
02NC003,1,2050/06/20,270,
02NC003,1,2050/06/21,319,
02NC003,1,2050/06/22,313,
02NC003,1,2050/06/23,297,
02NC003,1,2050/06/24,173,
02NC003,1,2050/06/25,371,
02NC003,1,2050/06/26,376,
02NC003,1,2050/06/27,332,
02NC003,1,2050/06/28,517,
02NC003,1,2050/06/29,617,
02NC003,1,2050/06/30,418,
02NC003,1,2050/07/01,448,
02NC003,1,2050/07/02,541,
02NC003,1,2050/07/03,599,
02NC003,1,2050/07/04,535,
02NC003,1,2050/07/05,395,
02NC003,1,2050/07/06,531,
02NC003,1,2050/07/07,727,
02NC003,1,2050/07/08,727,
02NC003,1,2050/07/09,720,
02NC003,1,2050/07/10,760,
02NC003,1,2050/07/11,863,
02NC003,1,2050/07/12,722,
02NC003,1,2050/07/13,633,
02NC003,1,2050/07/14,575,
02NC003,1,2050/07/15,514,
02NC003,1,2050/07/16,575,
02NC003,1,2050/07/17,557,
02NC003,1,2050/07/18,429,
02NC003,1,2050/07/19,401,
02NC003,1,2050/07/20,387,
02NC003,1,2050/07/21,382,
02NC003,1,2050/07/22,417,
02NC003,1,2050/07/23,477,
02NC003,1,2050/07/24,481,
02NC003,1,2050/07/25,480,
02NC003,1,2050/07/26,480,
02NC003,1,2050/07/27,477,
02NC003,1,2050/07/28,434,
02NC003,1,2050/07/29,486,
02NC003,1,2050/07/30,459,
02NC003,1,2050/07/31,457,
02NC003,1,2050/08/01,519,
02NC003,1,2050/08/02,477,
02NC003,1,2050/08/03,467,
02NC003,1,2050/08/04,446,
02NC003,1,2050/08/05,455,
02NC003,1,2050/08/06,358,
02NC003,1,2050/08/07,424,
02NC003,1,2050/08/08,406,
02NC003,1,2050/08/09,379,
02NC003,1,2050/08/10,398,
02NC003,1,2050/08/11,416,
02NC003,1,2050/08/12,415,
02NC003,1,2050/08/13,412,
02NC003,1,2050/08/14,375,
02NC003,1,2050/08/15,415,
02NC003,1,2050/08/16,272,
02NC003,1,2050/08/17,322,
02NC003,1,2050/08/18,282,
02NC003,1,2050/08/19,409,
02NC003,1,2050/08/20,421,
02NC003,1,2050/08/21,388,
02NC003,1,2050/08/22,394,
02NC003,1,2050/08/23,399,
02NC003,1,2050/08/24,380,
02NC003,1,2050/08/25,379,
02NC003,1,2050/08/26,382,
02NC003,1,2050/08/27,244,
02NC003,1,2050/08/28,258,
02NC003,1,2050/08/29,260,
02NC003,1,2050/08/30,282,
02NC003,1,2050/08/31,282,
02NC003,1,2050/09/01,302,
02NC003,1,2050/09/02,424,
02NC003,1,2050/09/03,490,
02NC003,1,2050/09/04,465,
02NC003,1,2050/09/05,407,
02NC003,1,2050/09/06,428,
02NC003,1,2050/09/07,413,
02NC003,1,2050/09/08,304,
02NC003,1,2050/09/09,345,
02NC003,1,2050/09/10,309,
02NC003,1,2050/09/11,285,
02NC003,1,2050/09/12,321,
02NC003,1,2050/09/13,361,
02NC003,1,2050/09/14,426,
02NC003,1,2050/09/15,410,
02NC003,1,2050/09/16,349,
02NC003,1,2050/09/17,406,
02NC003,1,2050/09/18,396,
02NC003,1,2050/09/19,551,
02NC003,1,2050/09/20,490,
02NC003,1,2050/09/21,436,
02NC003,1,2050/09/22,388,
02NC003,1,2050/09/23,432,
02NC003,1,2050/09/24,382,
02NC003,1,2050/09/25,387,
02NC003,1,2050/09/26,387,
02NC003,1,2050/09/27,377,
02NC003,1,2050/09/28,381,
02NC003,1,2050/09/29,419,
02NC003,1,2050/09/30,427,
02NC003,1,2050/10/01,408,
02NC003,1,2050/10/02,397,
02NC003,1,2050/10/03,348,
02NC003,1,2050/10/04,361,
02NC003,1,2050/10/05,380,
02NC003,1,2050/10/06,438,
02NC003,1,2050/10/07,429,
02NC003,1,2050/10/08,377,
02NC003,1,2050/10/09,412,
02NC003,1,2050/10/10,394,
02NC003,1,2050/10/11,382,
02NC003,1,2050/10/12,380,
02NC003,1,2050/10/13,363,
02NC003,1,2050/10/14,350,
02NC003,1,2050/10/15,334,
02NC003,1,2050/10/16,308,
02NC003,1,2050/10/17,417,
02NC003,1,2050/10/18,373,
02NC003,1,2050/10/19,387,
02NC003,1,2050/10/20,309,
02NC003,1,2050/10/21,300,
02NC003,1,2050/10/22,304,
02NC003,1,2050/10/23,301,
02NC003,1,2050/10/24,334,
02NC003,1,2050/10/25,375,
02NC003,1,2050/10/26,399,
02NC003,1,2050/10/27,438,
02NC003,1,2050/10/28,332,
02NC003,1,2050/10/29,380,
02NC003,1,2050/10/30,366,
02NC003,1,2050/10/31,316,
02NC003,1,2050/11/01,328,
02NC003,1,2050/11/02,390,
02NC003,1,2050/11/03,369,
02NC003,1,2050/11/04,356,
02NC003,1,2050/11/05,481,
02NC003,1,2050/11/06,545,
02NC003,1,2050/11/07,732,
02NC003,1,2050/11/08,843,
02NC003,1,2050/11/09,682,
02NC003,1,2050/11/10,788,
02NC003,1,2050/11/11,838,
02NC003,1,2050/11/12,597,
02NC003,1,2050/11/13,537,
02NC003,1,2050/11/14,575,
02NC003,1,2050/11/15,647,
02NC003,1,2050/11/16,592,
02NC003,1,2050/11/17,553,
02NC003,1,2050/11/18,540,
02NC003,1,2050/11/19,565,
02NC003,1,2050/11/20,516,
02NC003,1,2050/11/21,464,
02NC003,1,2050/11/22,470,
02NC003,1,2050/11/23,531,
02NC003,1,2050/11/24,493,
02NC003,1,2050/11/25,519,
02NC003,1,2050/11/26,479,
02NC003,1,2050/11/27,479,
02NC003,1,2050/11/28,483,
02NC003,1,2050/11/29,446,
02NC003,1,2050/11/30,293,
02NC003,1,2050/12/01,344,
02NC003,1,2050/12/02,349,
02NC003,1,2050/12/03,379,
02NC003,1,2050/12/04,442,
02NC003,1,2050/12/05,448,
02NC003,1,2050/12/06,452,
02NC003,1,2050/12/07,450,
02NC003,1,2050/12/08,481,
02NC003,1,2050/12/09,452,
02NC003,1,2050/12/10,480,
02NC003,1,2050/12/11,468,
02NC003,1,2050/12/12,643,
02NC003,1,2050/12/13,609,
02NC003,1,2050/12/14,565,
02NC003,1,2050/12/15,569,
02NC003,1,2050/12/16,577,
02NC003,1,2050/12/17,590,
02NC003,1,2050/12/18,550,
02NC003,1,2050/12/19,577,
02NC003,1,2050/12/20,577,
02NC003,1,2050/12/21,575,
02NC003,1,2050/12/22,565,
02NC003,1,2050/12/23,549,
02NC003,1,2050/12/24,559,
02NC003,1,2050/12/25,560,
02NC003,1,2050/12/26,563,
02NC003,1,2050/12/27,572,
02NC003,1,2050/12/28,564,
02NC003,1,2050/12/29,544,
02NC003,1,2050/12/30,603,
02NC003,1,2050/12/31,569,
