Nom,Active Turbines,Flow (m3/s),Power (MW)
Sainte-Marguerite-3,1,121.0953827085522,313.00275668578934
Sainte-Marguerite-3,1,122.00246422696831,315.34304664757286
Sainte-Marguerite-3,1,122.90954574538445,317.6821306505341
Sainte-Marguerite-3,1,123.81662726380057,320.0197430305633
Sainte-Marguerite-3,1,124.72370878221668,322.35557265334774
Sainte-Marguerite-3,1,125.63079030063281,324.68925716803057
Sainte-Marguerite-3,1,126.53787181904892,327.0203767679687
Sainte-Marguerite-3,1,127.44495333746505,329.34844743417756
Sainte-Marguerite-3,1,128.3520348558812,331.6729136365997
Sainte-Marguerite-3,1,129.2591163742973,333.9931404678798
Sainte-Marguerite-3,1,130.1661978927134,336.30840518388175
Sainte-Marguerite-3,1,131.07327941112953,338.6178881247259
Sainte-Marguerite-3,1,131.98036092954564,340.92066298968575
Sainte-Marguerite-3,1,132.88744244796177,343.215686438832
Sainte-Marguerite-3,1,133.7945239663779,345.50178699386424
Sainte-Marguerite-3,1,134.70160548479404,347.7776532101335
Sainte-Marguerite-3,1,135.60868700321015,350.0418210914095
Sainte-Marguerite-3,1,136.51576852162626,352.2926607185129
Sainte-Marguerite-3,1,137.4228500400424,354.52836206248355
Sainte-Marguerite-3,1,138.3299315584585,356.74691995252863
Sainte-Marguerite-3,1,139.23701307687463,358.94611816854956
Sainte-Marguerite-3,1,140.14409459529074,361.1235126276152
Sainte-Marguerite-3,1,141.05117611370687,363.2764136333121
Sainte-Marguerite-3,1,141.95825763212298,365.40186715647366
Sainte-Marguerite-3,1,142.8653391505391,367.49663511535397
Sainte-Marguerite-3,1,143.77242066895522,369.5571746228854
Sainte-Marguerite-3,1,144.67950218737136,371.57961616822865
Sainte-Marguerite-3,1,145.58658370578746,373.5597406993966
Sainte-Marguerite-3,1,146.4936652242036,375.49295557330703
Sainte-Marguerite-3,1,147.4007467426197,377.3742693391916
Sainte-Marguerite-3,1,148.30782826103584,379.1982653208729
Sainte-Marguerite-3,1,149.21490977945197,380.9590739629829
Sainte-Marguerite-3,1,150.12199129786805,382.9708294391402
Sainte-Marguerite-3,1,151.0290728162842,385.2848525777453
Sainte-Marguerite-3,1,151.93615433470032,387.5988757163504
Sainte-Marguerite-3,1,152.84323585311643,389.9128988549555
Sainte-Marguerite-3,1,153.75031737153256,392.2269219935605
Sainte-Marguerite-3,1,154.6573988899487,394.54094513216563
Sainte-Marguerite-3,1,155.56448040836483,396.8549682707707
Sainte-Marguerite-3,1,156.4715619267809,399.16899140937574
Sainte-Marguerite-3,1,157.37864344519707,401.483014547981
Sainte-Marguerite-3,1,158.28572496361318,403.7970376865859
Sainte-Marguerite-3,1,159.19280648202928,406.111060825191
Sainte-Marguerite-3,1,160.09988800044542,408.4250839637961
Sainte-Marguerite-3,1,161.00696951886152,410.73910710240114
Sainte-Marguerite-3,1,161.9140510372777,413.0531302410063
Sainte-Marguerite-3,1,162.82113255569377,415.36715337961124
Sainte-Marguerite-3,1,163.7282140741099,417.6811765182164
Sainte-Marguerite-3,1,164.63529559252603,419.99519965682157
Sainte-Marguerite-3,2,149.66845053866,386.83265951162747
Sainte-Marguerite-3,2,151.48261357549225,391.53086225259597
Sainte-Marguerite-3,2,153.2967766123245,396.22741727463375
Sainte-Marguerite-3,2,155.11093964915673,400.92258015009094
Sainte-Marguerite-3,2,156.925102685989,405.616575999471
Sainte-Marguerite-3,2,158.73926572282122,410.3096017862009
Sainte-Marguerite-3,2,160.55342875965346,415.0018285925517
Sainte-Marguerite-3,2,162.36759179648573,419.69340386045945
Sainte-Marguerite-3,2,164.18175483331794,424.38445358217825
Sainte-Marguerite-3,2,165.9959178701502,429.0750844268855
Sainte-Marguerite-3,2,167.81008090698245,433.76538579056216
Sainte-Marguerite-3,2,169.62424394381466,438.4554317577062
Sainte-Marguerite-3,2,171.43840698064693,443.14528296467483
Sainte-Marguerite-3,2,173.25257001747917,447.83498835572635
Sainte-Marguerite-3,2,175.0667330543114,452.5245868241258
Sainte-Marguerite-3,2,176.88089609114365,457.2141087319956
Sainte-Marguerite-3,2,178.69505912797587,461.9035773039467
Sainte-Marguerite-3,2,180.50922216480814,466.59300989090895
Sainte-Marguerite-3,2,182.32338520164038,471.28241910200154
Sainte-Marguerite-3,2,184.13754823847265,475.9718138037527
Sainte-Marguerite-3,2,185.95171127530486,480.66119998749167
Sainte-Marguerite-3,2,187.76587431213713,485.3505815073159
Sainte-Marguerite-3,2,189.58003734896934,490.03996069268317
Sainte-Marguerite-3,2,191.39420038580158,494.7293388414149
Sainte-Marguerite-3,2,193.20836342263385,499.4187166007455
Sainte-Marguerite-3,2,195.0225264594661,504.1080942460487
Sainte-Marguerite-3,2,196.83668949629833,508.7974718690713
Sainte-Marguerite-3,2,198.65085253313057,513.486849490022
Sainte-Marguerite-3,2,200.4650155699628,518.1762271109337
Sainte-Marguerite-3,2,202.27917860679506,522.86560473137
Sainte-Marguerite-3,2,204.0933416436273,527.554982342674
Sainte-Marguerite-3,2,205.90750468045954,532.2443598911636
Sainte-Marguerite-3,2,207.72166771729178,536.9337371831446
Sainte-Marguerite-3,2,209.53583075412405,541.6231137032565
Sainte-Marguerite-3,2,211.34999379095626,546.312488317897
Sainte-Marguerite-3,2,213.1641568277885,551.0018588351511
Sainte-Marguerite-3,2,214.97831986462077,555.6912213921023
Sainte-Marguerite-3,2,216.79248290145298,560.3805696396995
Sainte-Marguerite-3,2,218.60664593828523,565.0698936945884
Sainte-Marguerite-3,2,220.42080897511747,569.7591788264809
Sainte-Marguerite-3,2,222.2349720119497,574.4484038487869
Sainte-Marguerite-3,2,224.04913504878198,579.1375391793341
Sainte-Marguerite-3,2,225.86329808561422,583.826544537115
Sainte-Marguerite-3,2,227.67746112244643,588.5153662400813
Sainte-Marguerite-3,2,229.4916241592787,593.2039340680892
Sainte-Marguerite-3,2,231.3057871961109,597.8921576541685
Sainte-Marguerite-3,2,233.11995023294318,602.5799223663785
Sainte-Marguerite-3,2,234.93411326977542,607.2670846415593
Sainte-Marguerite-3,2,236.7482763066077,611.9534667313847
Sainte-Marguerite-3,2,238.5624393434399,616.6388508201676
Sainte-Marguerite-3,2,240.37660238027215,621.322972472965
Sainte-Marguerite-3,2,242.1907654171044,626.0055133715787
Sainte-Marguerite-3,2,244.00492845393663,630.6860932951457
Sainte-Marguerite-3,2,245.8190914907689,635.3642613010682
Sainte-Marguerite-3,2,247.63325452760114,640.0394860611266
Sainte-Marguerite-3,2,249.44741756443335,644.7111453066955
Sainte-Marguerite-3,2,251.26158060126562,649.3785143360611
Sainte-Marguerite-3,2,253.07574363809783,654.0407535359374
Sainte-Marguerite-3,2,254.8899066749301,658.6968948683551
Sainte-Marguerite-3,2,256.7040697117624,663.3458272731993
Sainte-Marguerite-3,2,258.5182327485946,667.9862809357596
Sainte-Marguerite-3,2,260.3323957854268,672.6168103677635
Sainte-Marguerite-3,2,262.14655882225907,677.2357762494518
Sainte-Marguerite-3,2,263.9607218590913,681.8413259793715
Sainte-Marguerite-3,2,265.77488489592355,686.431372877664
Sainte-Marguerite-3,2,267.5890479327558,691.0035739877285
Sainte-Marguerite-3,2,269.4032109695881,695.555306420267
Sainte-Marguerite-3,2,271.2173740064203,700.083642182819
Sainte-Marguerite-3,2,273.0315370432525,704.5853214370258
Sainte-Marguerite-3,2,274.8457000800848,709.0567241249671
Sainte-Marguerite-3,2,276.659863116917,713.4938399050573
Sainte-Marguerite-3,2,278.47402615374926,717.8922363370991
Sainte-Marguerite-3,2,280.2881891905815,722.2470252552304
Sainte-Marguerite-3,2,282.10235222741375,726.5528272666241
Sainte-Marguerite-3,2,283.91651526424596,730.8037343129473
Sainte-Marguerite-3,2,285.7306783010782,734.9932702307079
Sainte-Marguerite-3,2,287.54484133791044,739.1143492457708
Sainte-Marguerite-3,2,289.3590043747427,743.1592323364573
Sainte-Marguerite-3,2,291.1731674115749,747.1194813987933
Sainte-Marguerite-3,2,292.9873304484072,750.9859111466141
Sainte-Marguerite-3,2,294.8014934852394,754.7485386783832
Sainte-Marguerite-3,2,296.6156565220717,758.3965306417458
Sainte-Marguerite-3,2,298.42981955890394,761.9181479259659
Sainte-Marguerite-3,2,300.2439825957361,765.9416588782804
Sainte-Marguerite-3,2,302.0581456325684,770.5697051554906
Sainte-Marguerite-3,2,303.87230866940064,775.1977514327008
Sainte-Marguerite-3,2,305.68647170623285,779.825797709911
Sainte-Marguerite-3,2,307.5006347430651,784.453843987121
Sainte-Marguerite-3,2,309.3147977798974,789.0818902643313
Sainte-Marguerite-3,2,311.12896081672966,793.7099365415414
Sainte-Marguerite-3,2,312.9431238535618,798.3379828187515
Sainte-Marguerite-3,2,314.75728689039414,802.966029095962
Sainte-Marguerite-3,2,316.57144992722635,807.5940753731718
Sainte-Marguerite-3,2,318.38561296405857,812.222121650382
Sainte-Marguerite-3,2,320.19977600089084,816.8501679275922
Sainte-Marguerite-3,2,322.01393903772305,821.4782142048023
Sainte-Marguerite-3,2,323.8281020745554,826.1062604820125
Sainte-Marguerite-3,2,325.64226511138753,830.7343067592225
Sainte-Marguerite-3,2,327.4564281482198,835.3623530364328
Sainte-Marguerite-3,2,329.27059118505207,839.9903993136431
Laforge-1,1,150.8669469061995,68.59691463702951
Laforge-1,1,152.6956371717292,69.88667828234469
Laforge-1,1,154.52432743725888,71.17465381267843
Laforge-1,1,156.35301770278858,72.46049061407494
Laforge-1,1,158.18170796831828,73.7438441637725
Laforge-1,1,160.01039823384795,75.02437614893516
Laforge-1,1,161.83908849937765,76.30175459089406
Laforge-1,1,163.66777876490735,77.57565397529389
Laforge-1,1,165.49646903043703,78.84575538857922
Laforge-1,1,167.32515929596673,80.11174666129838
Laforge-1,1,169.15384956149643,81.37332251875078
Laforge-1,1,170.9825398270261,82.63018473955964
Laforge-1,1,172.8112300925558,83.88204232281434
Laforge-1,1,174.6399203580855,85.12861166449639
Laforge-1,1,176.46861062361518,86.36961674398573
Laforge-1,1,178.29730088914488,87.6047893215354
Laforge-1,1,180.12599115467455,88.83386914770887
Laforge-1,1,181.95468142020425,90.05660418589706
Laforge-1,1,183.78337168573395,91.27275084917356
Laforge-1,1,185.61206195126366,92.48207425291089
Laforge-1,1,187.44075221679333,93.68434848477203
Laforge-1,1,189.26944248232303,94.87935689391678
Laforge-1,1,191.0981327478527,96.06689240152673
Laforge-1,1,192.9268230133824,97.24675783506609
Laforge-1,1,194.7555132789121,98.41876628906832
Laforge-1,1,196.5842035444418,99.5827415156855
Laforge-1,1,198.41289380997148,100.73851834877469
Laforge-1,1,200.24158407550118,101.88594316594967
Laforge-1,1,202.07027434103085,103.0248743938223
Laforge-1,1,203.89896460656055,104.15518306264305
Laforge-1,1,205.72765487209026,105.27675341776757
Laforge-1,1,207.55634513761993,106.38948359690964
Laforge-1,1,209.38503540314963,107.49328638407596
Laforge-1,1,211.21372566867933,108.58809005355855
Laforge-1,1,213.042415934209,109.67383932057459
Laforge-1,1,214.8711061997387,110.75049641935821
Laforge-1,1,216.6997964652684,111.81804233512526
Laforge-1,1,218.52848673079808,112.87647822393363
Laforge-1,1,220.35717699632778,113.92582706493555
Laforge-1,1,222.18586726185742,114.96613560425683
Laforge-1,1,224.01455752738715,115.99747667095305
Laforge-1,1,225.84324779291686,117.0199519768663
Laforge-1,1,227.67193805844656,118.03369556005157
Laforge-1,1,229.5006283239762,119.03887810710914
Laforge-1,1,231.32931858950593,120.03571251472943
Laforge-1,1,233.15800885503558,121.02446126831465
Laforge-1,1,234.98669912056528,122.00544662000148
Laforge-1,1,236.815389386095,122.97906536657882
Laforge-1,1,238.6440796516247,123.94581188201708
Laforge-1,1,240.47276991715435,124.90631800898842
Laforge-1,1,242.30146018268405,125.86143567552288
Laforge-1,1,244.13015044821373,126.81238922657005
Laforge-1,1,245.95884071374343,127.75938739185699
Laforge-1,1,247.78753097927313,128.70634232484667
Laforge-1,1,249.61622124480286,129.65325402553913
Laforge-1,1,251.4449115103325,130.60012249393424
Laforge-1,1,253.2736017758622,131.5469477300322
Laforge-1,1,255.10229204139188,132.49372973383285
Laforge-1,1,256.9309823069216,133.44046850533624
Laforge-1,1,258.7596725724513,134.38716404454235
Laforge-1,1,260.588362837981,135.33381635145122
Laforge-1,1,262.4170531035107,136.28042542606286
Laforge-1,1,264.2457433690403,137.2269912683772
Laforge-1,1,266.07443363457,138.17351387839423
Laforge-1,1,267.90312390009973,139.1199932561141
Laforge-1,1,269.73181416562943,140.06642940153665
Laforge-1,1,271.56050443115913,141.012822314662
Laforge-1,1,273.38919469668883,141.95917199549004
Laforge-1,1,275.2178849622185,142.9054784440208
Laforge-1,1,277.0465752277482,143.85174166025436
Laforge-1,1,278.8752654932779,144.7979616441906
Laforge-1,1,280.7039557588076,145.74413839582965
Laforge-1,1,282.5326460243373,146.69027191517142
Laforge-1,1,284.361336289867,147.63636220221588
Laforge-1,1,286.1900265553966,148.58240925696316
Laforge-1,1,288.01871682092633,149.52841307941307
Laforge-1,1,289.84740708645603,150.47437366956584
Laforge-1,1,291.67609735198573,151.4202910274213
Laforge-1,1,293.50478761751543,152.36616515297942
Laforge-1,1,295.33347788304513,153.31199604624038
Laforge-1,1,297.1621681485748,154.25778370720406
Laforge-1,1,298.9908584141045,155.2035281358705
Laforge-1,1,300.8195486796342,156.14922933223963
Laforge-1,1,302.6482389451638,157.0966760326106
Laforge-1,1,304.4769292106936,158.04590066120647
Laforge-1,1,306.3056194762232,158.9951252898023
Laforge-1,1,308.13430974175293,159.94434991839813
Laforge-1,1,309.96300000728263,160.89357454699396
Laforge-1,1,311.79169027281233,161.84279917558982
Laforge-1,1,313.62038053834203,162.79202380418565
Laforge-1,1,315.4490708038717,163.74124843278145
Laforge-1,1,317.27776106940144,164.69047306137736
Laforge-1,1,319.1064513349311,165.63969768997313
Laforge-1,1,320.9351416004608,166.588922318569
Laforge-1,1,322.7638318659905,167.53814694716485
Laforge-1,1,324.5925221315201,168.48737157576062
Laforge-1,1,326.4212123970499,169.4365962043565
Laforge-1,1,328.24990266257953,170.38582083295233
Laforge-1,1,330.07859292810923,171.33504546154813
Laforge-1,1,331.90728319363893,172.28427009014402
Laforge-1,2,301.733893812399,137.19382927405903
Laforge-1,2,305.3912743434584,139.77335656468938
Laforge-1,2,309.04865487451775,142.34930762535686
Laforge-1,2,312.70603540557715,144.92098122814988
Laforge-1,2,316.36341593663656,147.487688327545
Laforge-1,2,320.0207964676959,150.04875229787032
Laforge-1,2,323.6781769987553,152.60350918178813
Laforge-1,2,327.3355575298147,155.15130795058778
Laforge-1,2,330.99293806087405,157.69151077715844
Laforge-1,2,334.65031859193346,160.22349332259677
Laforge-1,2,338.30769912299286,162.74664503750157
Laforge-1,2,341.9650796540522,165.26036947911928
Laforge-1,2,345.6224601851116,167.76408464562869
Laforge-1,2,349.279840716171,170.25722332899278
Laforge-1,2,352.93722124723035,172.73923348797146
Laforge-1,2,356.59460177828976,175.2095786430708
Laforge-1,2,360.2519823093491,177.66773829541773
Laforge-1,2,363.9093628404085,180.11320837179412
Laforge-1,2,367.5667433714679,182.54550169834712
Laforge-1,2,371.2241239025273,184.96414850582178
Laforge-1,2,374.88150443358666,187.36869696954406
Laforge-1,2,378.53888496464606,189.75871378783356
Laforge-1,2,382.1962654957054,192.13378480305346
Laforge-1,2,385.8536460267648,194.49351567013218
Laforge-1,2,389.5110265578242,196.83753257813663
Laforge-1,2,393.1684070888836,199.165483031371
Laforge-1,2,396.82578761994296,201.47703669754938
Laforge-1,2,400.48316815100236,203.77188633189934
Laforge-1,2,404.1405486820617,206.0497487876446
Laforge-1,2,407.7979292131211,208.3103661252861
Laforge-1,2,411.4553097441805,210.55350683553513
Laforge-1,2,415.11269027523986,212.77896719381928
Laforge-1,2,418.77007080629926,214.98657276815192
Laforge-1,2,422.42745133735866,217.1761801071171
Laforge-1,2,426.084831868418,219.34767864114917
Laforge-1,2,429.7422123994774,221.50099283871643
Laforge-1,2,433.3995929305368,223.6360846702505
Laforge-1,2,437.05697346159616,225.75295644786726
Laforge-1,2,440.71435399265556,227.8516541298711
Laforge-1,2,444.37173452371485,229.93227120851367
Laforge-1,2,448.0291150547743,231.9949533419061
Laforge-1,2,451.6864955858337,234.0399039537326
Laforge-1,2,455.3438761168931,236.06739112010314
Laforge-1,2,459.0012566479524,238.07775621421828
Laforge-1,2,462.65863717901186,240.07142502945885
Laforge-1,2,466.31601771007115,242.0489225366293
Laforge-1,2,469.97339824113055,244.01089324000296
Laforge-1,2,473.63077877219,245.95813073315765
Laforge-1,2,477.2881593032494,247.89162376403416
Laforge-1,2,480.9455398343087,249.81263601797684
Laforge-1,2,484.6029203653681,251.72287135104577
Laforge-1,2,488.26030089642745,253.6247784531401
Laforge-1,2,491.91768142748685,255.51877478371398
Laforge-1,2,495.57506195854626,257.41268464969335
Laforge-1,2,499.2324424896057,259.30650805107825
Laforge-1,2,502.889823020665,261.2002449878685
Laforge-1,2,506.5472035517244,263.0938954600644
Laforge-1,2,510.20458408278375,264.9874594676657
Laforge-1,2,513.8619646138432,266.8809370106725
Laforge-1,2,517.5193451449026,268.7743280890847
Laforge-1,2,521.176725675962,270.66763270290244
Laforge-1,2,524.8341062070214,272.5608508521257
Laforge-1,2,528.4914867380807,274.4539825367544
Laforge-1,2,532.14886726914,276.34702775678846
Laforge-1,2,535.8062478001995,278.2399865122282
Laforge-1,2,539.4636283312589,280.1328588030733
Laforge-1,2,543.1210088623183,282.025644629324
Laforge-1,2,546.7783893933777,283.9183439909801
Laforge-1,2,550.435769924437,285.8109568880416
Laforge-1,2,554.0931504554964,287.7034833205087
Laforge-1,2,557.7505309865558,289.5959232883812
Laforge-1,2,561.4079115176152,291.4882767916593
Laforge-1,2,565.0652920486746,293.38054383034284
Laforge-1,2,568.722672579734,295.27272440443176
Laforge-1,2,572.3800531107933,297.1648185139263
Laforge-1,2,576.0374336418527,299.05682615882614
Laforge-1,2,579.6948141729121,300.94874733913167
Laforge-1,2,583.3521947039715,302.8405820548426
Laforge-1,2,587.0095752350309,304.73233030595884
Laforge-1,2,590.6669557660903,306.62399209248076
Laforge-1,2,594.3243362971496,308.5155674144081
Laforge-1,2,597.981716828209,310.407056271741
Laforge-1,2,601.6390973592684,312.29845866447926
Laforge-1,2,605.2964778903277,314.1933520652212
Laforge-1,2,608.9538584213872,316.09180132241295
Laforge-1,2,612.6112389524465,317.9902505796046
Laforge-1,2,616.2686194835059,319.88869983679626
Laforge-1,2,619.9260000145653,321.7871490939879
Laforge-1,2,623.5833805456247,323.68559835117964
Laforge-1,2,627.2407610766841,325.5840476083713
Laforge-1,2,630.8981416077434,327.4824968655629
Laforge-1,2,634.5555221388029,329.3809461227547
Laforge-1,2,638.2129026698622,331.27939537994627
Laforge-1,2,641.8702832009216,333.177844637138
Laforge-1,2,645.527663731981,335.0762938943297
Laforge-1,2,649.1850442630403,336.97474315152124
Laforge-1,2,652.8424247940998,338.873192408713
Laforge-1,2,656.4998053251591,340.77164166590467
Laforge-1,2,660.1571858562185,342.67009092309627
Laforge-1,2,663.8145663872779,344.56854018028804
Laforge-1,3,452.60084071859853,205.79074391108855
Laforge-1,3,458.0869115151876,209.66003484703404
Laforge-1,3,463.5729823117766,213.52396143803531
Laforge-1,3,469.05905310836573,217.3814718422248
Laforge-1,3,474.54512390495483,221.2315324913175
Laforge-1,3,480.0311947015439,225.07312844680547
Laforge-1,3,485.51726549813293,228.9052637726822
Laforge-1,3,491.0033362947221,232.72696192588165
Laforge-1,3,496.4894070913111,236.53726616573763
Laforge-1,3,501.9754778879002,240.33523998389515
Laforge-1,3,507.4615486844893,244.1199675562523
Laforge-1,3,512.9476194810783,247.89055421867891
Laforge-1,3,518.4336902776674,251.64612696844304
Laforge-1,3,523.9197610742565,255.38583499348917
Laforge-1,3,529.4058318708455,259.10885023195715
Laforge-1,3,534.8919026674346,262.8143679646063
Laforge-1,3,540.3779734640236,266.5016074431266
Laforge-1,3,545.8640442606128,270.16981255769116
Laforge-1,3,551.3501150572018,273.8182525475207
Laforge-1,3,556.836185853791,277.4462227587327
Laforge-1,3,562.32225665038,281.0530454543161
Laforge-1,3,567.8083274469691,284.6380706817503
Laforge-1,3,573.2943982435581,288.2006772045802
Laforge-1,3,578.7804690401472,291.74027350519833
Laforge-1,3,584.2665398367363,295.2562988672049
Laforge-1,3,589.7526106333254,298.7482245470565
Laforge-1,3,595.2386814299144,302.215555046324
Laforge-1,3,600.7247522265036,305.657829497849
Laforge-1,3,606.2108230230925,309.07462318146696
Laforge-1,3,611.6968938196817,312.4655491879291
Laforge-1,3,617.1829646162707,315.8302602533027
Laforge-1,3,622.6690354128598,319.1684507907289
Laforge-1,3,628.1551062094488,322.47985915222785
Laforge-1,3,633.641177006038,325.7642701606756
Laforge-1,3,639.127247802627,329.0215179617237
Laforge-1,3,644.6133185992161,332.2514892580747
Laforge-1,3,650.0993893958052,335.45412700537577
Laforge-1,3,655.5854601923943,338.62943467180094
Laforge-1,3,661.0715309889833,341.7774811948066
Laforge-1,3,666.5576017855723,344.89840681277053
Laforge-1,3,672.0436725821614,347.9924300128592
Laforge-1,3,677.5297433787506,351.0598559305989
Laforge-1,3,683.0158141753396,354.10108668015465
Laforge-1,3,688.5018849719286,357.1166343213274
Laforge-1,3,693.9879557685178,360.1071375441883
Laforge-1,3,699.4740265651067,363.073383804944
Laforge-1,3,704.9600973616958,366.01633986000445
Laforge-1,3,710.446168158285,368.93719609973647
Laforge-1,3,715.9322389548742,371.83743564605123
Laforge-1,3,721.4183097514631,374.7189540269653
Laforge-1,3,726.9043805480521,377.58430702656864
Laforge-1,3,732.3904513446412,380.4371676797101
Laforge-1,3,737.8765221412302,383.27816217557097
Laforge-1,3,743.3625929378194,386.1190269745401
Laforge-1,3,748.8486637344085,388.9597620766173
Laforge-1,3,754.3347345309975,391.80036748180277
Laforge-1,3,759.8208053275866,394.64084319009663
Laforge-1,3,765.3068761241757,397.4811892014985
Laforge-1,3,770.7929469207647,400.3214055160087
Laforge-1,3,776.2790177173538,403.16149213362706
Laforge-1,3,781.7650885139429,406.00144905435366
Laforge-1,3,787.2511593105321,408.84127627818856
Laforge-1,3,792.7372301071209,411.6809738051316
Laforge-1,3,798.2233009037101,414.52054163518267
Laforge-1,3,803.7093717002992,417.3599797683423
Laforge-1,3,809.1954424968883,420.19928820460996
Laforge-1,3,814.6815132934773,423.038466943986
Laforge-1,3,820.1675840900665,425.8775159864701
Laforge-1,3,825.6536548866554,428.71643533206236
Laforge-1,3,831.1397256832445,431.5552249807631
Laforge-1,3,836.6257964798336,434.3938849325718
Laforge-1,3,842.1118672764228,437.2324151874889
Laforge-1,3,847.5979380730118,440.0708157455142
Laforge-1,3,853.0840088696009,442.90908660664763
Laforge-1,3,858.5700796661899,445.7472277708894
Laforge-1,3,864.056150462779,448.5852392382392
Laforge-1,3,869.542221259368,451.4231210086975
Laforge-1,3,875.0282920559572,454.2608730822639
Laforge-1,3,880.5143628525464,457.0984954589383
Laforge-1,3,886.0004336491354,459.93598813872114
Laforge-1,3,891.4865044457243,462.7733511216121
Laforge-1,3,896.9725752423135,465.6105844076115
Laforge-1,3,902.4586460389025,468.4476879967189
Laforge-1,3,907.9447168354915,471.29002809783174
Laforge-1,3,913.4307876320808,474.1377019836195
Laforge-1,3,918.9168584286697,476.9853758694069
Laforge-1,3,924.4029292252587,479.8330497551944
Laforge-1,3,929.8890000218479,482.68072364098197
Laforge-1,3,935.375070818437,485.5283975267694
Laforge-1,3,940.8611416150261,488.37607141255694
Laforge-1,3,946.347212411615,491.2237452983444
Laforge-1,3,951.8332832082043,494.0714191841321
Laforge-1,3,957.3193540047932,496.91909306991937
Laforge-1,3,962.8054248013823,499.76676695570694
Laforge-1,3,968.2914955979714,502.6144408414945
Laforge-1,3,973.7775663945604,505.46211472728186
Laforge-1,3,979.2636371911497,508.30978861306943
Laforge-1,3,984.7497079877386,511.157462498857
Laforge-1,3,990.2357787843277,514.0051363846444
Laforge-1,3,995.7218495809168,516.8528102704321
Laforge-1,4,603.467787624798,274.38765854811805
Laforge-1,4,610.7825486869168,279.54671312937876
Laforge-1,4,618.0973097490355,284.6986152507137
Laforge-1,4,625.4120708111543,289.84196245629977
Laforge-1,4,632.7268318732731,294.97537665509
Laforge-1,4,640.0415929353918,300.09750459574065
Laforge-1,4,647.3563539975106,305.20701836357625
Laforge-1,4,654.6711150596294,310.30261590117556
Laforge-1,4,661.9858761217481,315.3830215543169
Laforge-1,4,669.3006371838669,320.44698664519353
Laforge-1,4,676.6153982459857,325.49329007500313
Laforge-1,4,683.9301593081044,330.52073895823855
Laforge-1,4,691.2449203702232,335.52816929125737
Laforge-1,4,698.559681432342,340.51444665798556
Laforge-1,4,705.8744424944607,345.4784669759429
Laforge-1,4,713.1892035565795,350.4191572861416
Laforge-1,4,720.5039646186982,355.33547659083547
Laforge-1,4,727.818725680817,360.22641674358823
Laforge-1,4,735.1334867429358,365.09100339669425
Laforge-1,4,742.4482478050546,369.92829701164356
Laforge-1,4,749.7630088671733,374.7373939390881
Laforge-1,4,757.0777699292921,379.5174275756671
Laforge-1,4,764.3925309914108,384.2675696061069
Laforge-1,4,771.7072920535296,388.98703134026437
Laforge-1,4,779.0220531156484,393.67506515627326
Laforge-1,4,786.3368141777672,398.330966062742
Laforge-1,4,793.6515752398859,402.95407339509876
Laforge-1,4,800.9663363020047,407.5437726637987
Laforge-1,4,808.2810973641234,412.0994975752892
Laforge-1,4,815.5958584262422,416.6207322505722
Laforge-1,4,822.910619488361,421.10701367107026
Laforge-1,4,830.2253805504797,425.55793438763857
Laforge-1,4,837.5401416125985,429.97314553630383
Laforge-1,4,844.8549026747173,434.3523602142342
Laforge-1,4,852.169663736836,438.69535728229835
Laforge-1,4,859.4844247989548,443.00198567743286
Laforge-1,4,866.7991858610736,447.272169340501
Laforge-1,4,874.1139469231923,451.5059128957345
Laforge-1,4,881.4287079853111,455.7033082597422
Laforge-1,4,888.7434690474297,459.86454241702734
Laforge-1,4,896.0582301095486,463.9899066838122
Laforge-1,4,903.3729911716674,468.0798079074652
Laforge-1,4,910.6877522337862,472.1347822402063
Laforge-1,4,918.0025132959048,476.15551242843657
Laforge-1,4,925.3172743580237,480.1428500589177
Laforge-1,4,932.6320354201423,484.0978450732586
Laforge-1,4,939.9467964822611,488.0217864800059
Laforge-1,4,947.26155754438,491.9162614663153
Laforge-1,4,954.5763186064988,495.78324752806833
Laforge-1,4,961.8910796686174,499.6252720359537
Laforge-1,4,969.2058407307362,503.44574270209154
Laforge-1,4,976.5206017928549,507.2495569062802
Laforge-1,4,983.8353628549737,511.03754956742796
Laforge-1,4,991.1501239170925,514.8253692993867
Laforge-1,4,998.4648849792114,518.6130161021565
Laforge-1,4,1005.77964604133,522.400489975737
Laforge-1,4,1013.0944071034488,526.1877909201288
Laforge-1,4,1020.4091681655675,529.9749189353314
Laforge-1,4,1027.7239292276863,533.761874021345
Laforge-1,4,1035.0386902898051,537.5486561781694
Laforge-1,4,1042.353451351924,541.3352654058049
Laforge-1,4,1049.6682124140427,545.1217017042514
Laforge-1,4,1056.9829734761613,548.9079650735088
Laforge-1,4,1064.29773453828,552.6940555135769
Laforge-1,4,1071.612495600399,556.4799730244564
Laforge-1,4,1078.9272566625177,560.2657176061466
Laforge-1,4,1086.2420177246365,564.051289258648
Laforge-1,4,1093.5567787867553,567.8366879819602
Laforge-1,4,1100.871539848874,571.6219137760831
Laforge-1,4,1108.1863009109927,575.4069666410174
Laforge-1,4,1115.5010619731115,579.1918465767624
Laforge-1,4,1122.8158230352303,582.9765535833186
Laforge-1,4,1130.1305840973491,586.7610876606857
Laforge-1,4,1137.445345159468,590.5454488088635
Laforge-1,4,1144.7601062215865,594.3296370278526
Laforge-1,4,1152.0748672837053,598.1136523176523
