 ID,PARAM,dateTime,Jean-Lesage,SYM
02TC003,1,2050/03/01,1380,
02TC003,1,2050/03/02,1430,
02TC003,1,2050/03/03,1440,
02TC003,1,2050/03/04,1440,
02TC003,1,2050/03/05,1430,
02TC003,1,2050/03/06,1390,
02TC003,1,2050/03/07,1370,
02TC003,1,2050/03/08,1110,
02TC003,1,2050/03/09,1430,
02TC003,1,2050/03/10,1420,
02TC003,1,2050/03/11,1430,
02TC003,1,2050/03/12,1430,
02TC003,1,2050/03/13,1430,
02TC003,1,2050/03/14,1430,
02TC003,1,2050/03/15,1440,
02TC003,1,2050/03/16,1430,
02TC003,1,2050/03/17,1440,
02TC003,1,2050/03/18,1440,
02TC003,1,2050/03/19,1440,
02TC003,1,2050/03/20,1440,
02TC003,1,2050/03/21,1450,
02TC003,1,2050/03/22,1450,
02TC003,1,2050/03/23,1310,
02TC003,1,2050/03/24,1250,
02TC003,1,2050/03/25,1260,
02TC003,1,2050/03/26,1260,
02TC003,1,2050/03/27,1270,
02TC003,1,2050/03/28,1430,
02TC003,1,2050/03/29,1420,
02TC003,1,2050/03/30,1400,
02TC003,1,2050/03/31,1440,
02TC003,1,2050/04/01,1450,
02TC003,1,2050/04/02,1420,
02TC003,1,2050/04/03,1420,
02TC003,1,2050/04/04,1300,
02TC003,1,2050/04/05,1190,
02TC003,1,2050/04/06,1260,
02TC003,1,2050/04/07,1260,
02TC003,1,2050/04/08,1260,
02TC003,1,2050/04/09,1260,
02TC003,1,2050/04/10,1270,
02TC003,1,2050/04/11,1260,
02TC003,1,2050/04/12,1260,
02TC003,1,2050/04/13,1270,
02TC003,1,2050/04/14,1270,
02TC003,1,2050/04/15,1270,
02TC003,1,2050/04/16,1150,
02TC003,1,2050/04/17,1130,
02TC003,1,2050/04/18,1080,
02TC003,1,2050/04/19,1070,
02TC003,1,2050/04/20,1080,
02TC003,1,2050/04/21,1070,
02TC003,1,2050/04/22,1020,
02TC003,1,2050/04/23,1080,
02TC003,1,2050/04/24,1010,
02TC003,1,2050/04/25,1070,
02TC003,1,2050/04/26,1150,
02TC003,1,2050/04/27,1270,
02TC003,1,2050/04/28,1240,
02TC003,1,2050/04/29,1170,
02TC003,1,2050/04/30,1050,
02TC003,1,2050/05/01,1100,
02TC003,1,2050/05/02,1160,
02TC003,1,2050/05/03,1100,
02TC003,1,2050/05/04,1110,
02TC003,1,2050/05/05,892,
02TC003,1,2050/05/06,970,
02TC003,1,2050/05/07,1100,
02TC003,1,2050/05/08,1180,
02TC003,1,2050/05/09,1160,
02TC003,1,2050/05/10,1130,
02TC003,1,2050/05/11,1100,
02TC003,1,2050/05/12,1160,
02TC003,1,2050/05/13,1200,
02TC003,1,2050/05/14,1100,
02TC003,1,2050/05/15,1130,
02TC003,1,2050/05/16,1120,
02TC003,1,2050/05/17,1200,
02TC003,1,2050/05/18,1050,
02TC003,1,2050/05/19,1080,
02TC003,1,2050/05/20,1130,
02TC003,1,2050/05/21,1110,
02TC003,1,2050/05/22,1090,
02TC003,1,2050/05/23,783,
02TC003,1,2050/05/24,969,
02TC003,1,2050/05/25,1050,
02TC003,1,2050/05/26,1140,
02TC003,1,2050/05/27,1140,
02TC003,1,2050/05/28,779,
02TC003,1,2050/05/29,724,
02TC003,1,2050/05/30,820,
02TC003,1,2050/05/31,860,
02TC003,1,2050/06/01,834,
02TC003,1,2050/06/02,643,
02TC003,1,2050/06/03,556,
02TC003,1,2050/06/04,536,
02TC003,1,2050/06/05,360,
02TC003,1,2050/06/06,625,
02TC003,1,2050/06/07,733,
02TC003,1,2050/06/08,732,
02TC003,1,2050/06/09,605,
02TC003,1,2050/06/10,1080,
02TC003,1,2050/06/11,805,
02TC003,1,2050/06/12,801,
02TC003,1,2050/06/13,949,
02TC003,1,2050/06/14,985,
02TC003,1,2050/06/15,866,
02TC003,1,2050/06/16,996,
02TC003,1,2050/06/17,1020,
02TC003,1,2050/06/18,1000,
02TC003,1,2050/06/19,918,
02TC003,1,2050/06/20,918,
02TC003,1,2050/06/21,970,
02TC003,1,2050/06/22,976,
02TC003,1,2050/06/23,970,
02TC003,1,2050/06/24,908,
02TC003,1,2050/06/25,746,
02TC003,1,2050/06/26,726,
02TC003,1,2050/06/27,811,
02TC003,1,2050/06/28,1000,
02TC003,1,2050/06/29,1120,
02TC003,1,2050/06/30,1100,
02TC003,1,2050/07/01,1170,
02TC003,1,2050/07/02,1120,
02TC003,1,2050/07/03,999,
02TC003,1,2050/07/04,1130,
02TC003,1,2050/07/05,927,
02TC003,1,2050/07/06,902,
02TC003,1,2050/07/07,1150,
02TC003,1,2050/07/08,1260,
02TC003,1,2050/07/09,979,
02TC003,1,2050/07/10,1030,
02TC003,1,2050/07/11,1110,
02TC003,1,2050/07/12,1120,
02TC003,1,2050/07/13,1130,
02TC003,1,2050/07/14,1120,
02TC003,1,2050/07/15,972,
02TC003,1,2050/07/16,1030,
02TC003,1,2050/07/17,1070,
02TC003,1,2050/07/18,927,
02TC003,1,2050/07/19,952,
02TC003,1,2050/07/20,775,
02TC003,1,2050/07/21,1080,
02TC003,1,2050/07/22,1010,
02TC003,1,2050/07/23,872,
02TC003,1,2050/07/24,884,
02TC003,1,2050/07/25,1020,
02TC003,1,2050/07/26,1000,
02TC003,1,2050/07/27,949,
02TC003,1,2050/07/28,1020,
02TC003,1,2050/07/29,923,
02TC003,1,2050/07/30,568,
02TC003,1,2050/07/31,740,
02TC003,1,2050/08/01,913,
02TC003,1,2050/08/02,1010,
02TC003,1,2050/08/03,803,
02TC003,1,2050/08/04,883,
02TC003,1,2050/08/05,1080,
02TC003,1,2050/08/06,744,
02TC003,1,2050/08/07,653,
02TC003,1,2050/08/08,978,
02TC003,1,2050/08/09,1080,
02TC003,1,2050/08/10,1180,
02TC003,1,2050/08/11,1100,
02TC003,1,2050/08/12,1080,
02TC003,1,2050/08/13,923,
02TC003,1,2050/08/14,831,
02TC003,1,2050/08/15,890,
02TC003,1,2050/08/16,1030,
02TC003,1,2050/08/17,1060,
02TC003,1,2050/08/18,1060,
02TC003,1,2050/08/19,1030,
02TC003,1,2050/08/20,952,
02TC003,1,2050/08/21,810,
02TC003,1,2050/08/22,844,
02TC003,1,2050/08/23,960,
02TC003,1,2050/08/24,973,
02TC003,1,2050/08/25,962,
02TC003,1,2050/08/26,982,
02TC003,1,2050/08/27,1010,
02TC003,1,2050/08/28,891,
02TC003,1,2050/08/29,978,
02TC003,1,2050/08/30,1010,
02TC003,1,2050/08/31,950,
02TC003,1,2050/09/01,1000,
02TC003,1,2050/09/02,1020,
02TC003,1,2050/09/03,932,
02TC003,1,2050/09/04,573,
02TC003,1,2050/09/05,797,
02TC003,1,2050/09/06,905,
02TC003,1,2050/09/07,953,
02TC003,1,2050/09/08,962,
02TC003,1,2050/09/09,1020,
02TC003,1,2050/09/10,1060,
02TC003,1,2050/09/11,948,
02TC003,1,2050/09/12,891,
02TC003,1,2050/09/13,1040,
02TC003,1,2050/09/14,934,
02TC003,1,2050/09/15,850,
02TC003,1,2050/09/16,926,
02TC003,1,2050/09/17,879,
02TC003,1,2050/09/18,638,
02TC003,1,2050/09/19,809,
02TC003,1,2050/09/20,1020,
02TC003,1,2050/09/21,1040,
02TC003,1,2050/09/22,1040,
02TC003,1,2050/09/23,895,
02TC003,1,2050/09/24,959,
02TC003,1,2050/09/25,778,
02TC003,1,2050/09/26,1070,
02TC003,1,2050/09/27,768,
02TC003,1,2050/09/28,943,
02TC003,1,2050/09/29,958,
02TC003,1,2050/09/30,1050,
02TC003,1,2050/10/01,1020,
02TC003,1,2050/10/02,932,
02TC003,1,2050/10/03,1220,
02TC003,1,2050/10/04,1060,
02TC003,1,2050/10/05,1050,
02TC003,1,2050/10/06,1030,
02TC003,1,2050/10/07,1000,
02TC003,1,2050/10/08,852,
02TC003,1,2050/10/09,863,
02TC003,1,2050/10/10,1100,
02TC003,1,2050/10/11,1050,
02TC003,1,2050/10/12,1020,
02TC003,1,2050/10/13,854,
02TC003,1,2050/10/14,974,
02TC003,1,2050/10/15,895,
02TC003,1,2050/10/16,867,
02TC003,1,2050/10/17,958,
02TC003,1,2050/10/18,894,
02TC003,1,2050/10/19,1030,
02TC003,1,2050/10/20,954,
02TC003,1,2050/10/21,759,
02TC003,1,2050/10/22,1050,
02TC003,1,2050/10/23,880,
02TC003,1,2050/10/24,975,
02TC003,1,2050/10/25,906,
02TC003,1,2050/10/26,945,
02TC003,1,2050/10/27,1010,
02TC003,1,2050/10/28,1010,
02TC003,1,2050/10/29,582,
02TC003,1,2050/10/30,734,
02TC003,1,2050/10/31,940,
02TC003,1,2050/11/01,923,
02TC003,1,2050/11/02,1110,
02TC003,1,2050/11/03,976,
02TC003,1,2050/11/04,944,
02TC003,1,2050/11/05,843,
02TC003,1,2050/11/06,1010,
02TC003,1,2050/11/07,1070,
02TC003,1,2050/11/08,1060,
02TC003,1,2050/11/09,1090,
02TC003,1,2050/11/10,1110,
02TC003,1,2050/11/11,1150,
02TC003,1,2050/11/12,902,
02TC003,1,2050/11/13,697,
02TC003,1,2050/11/14,903,
02TC003,1,2050/11/15,790,
02TC003,1,2050/11/16,831,
02TC003,1,2050/11/17,954,
02TC003,1,2050/11/18,820,
02TC003,1,2050/11/19,784,
02TC003,1,2050/11/20,782,
02TC003,1,2050/11/21,836,
02TC003,1,2050/11/22,941,
02TC003,1,2050/11/23,1060,
02TC003,1,2050/11/24,1200,
02TC003,1,2050/11/25,1030,
02TC003,1,2050/11/26,1000,
02TC003,1,2050/11/27,1220,
02TC003,1,2050/11/28,1220,
02TC003,1,2050/11/29,1110,
02TC003,1,2050/11/30,1130,
02TC003,1,2050/12/01,1150,
02TC003,1,2050/12/02,1110,
02TC003,1,2050/12/03,885,
02TC003,1,2050/12/04,836,
02TC003,1,2050/12/05,851,
02TC003,1,2050/12/06,781,
02TC003,1,2050/12/07,1020,
02TC003,1,2050/12/08,1180,
02TC003,1,2050/12/09,1060,
02TC003,1,2050/12/10,1160,
02TC003,1,2050/12/11,1260,
02TC003,1,2050/12/12,1290,
02TC003,1,2050/12/13,1360,
02TC003,1,2050/12/14,1430,
02TC003,1,2050/12/15,1370,
02TC003,1,2050/12/16,1410,
02TC003,1,2050/12/17,1180,
02TC003,1,2050/12/18,677,
02TC003,1,2050/12/19,1040,
02TC003,1,2050/12/20,1040,
02TC003,1,2050/12/21,685,
02TC003,1,2050/12/22,739,
02TC003,1,2050/12/23,895,
02TC003,1,2050/12/24,745,
02TC003,1,2050/12/25,622,
02TC003,1,2050/12/26,800,
02TC003,1,2050/12/27,949,
02TC003,1,2050/12/28,475,
02TC003,1,2050/12/29,1040,
02TC003,1,2050/12/30,1110,
02TC003,1,2050/12/31,935,
