Date;Hydraulique;Eolien;Autres;Solaire;Thermique;Total 
2022-09-25 17:30;19831;289;633;0;0;20753
2022-09-25 18:30;20278;331;639;0;0;21248
2022-09-25 19:30;20373;338;641;0;0;21352
2022-09-25 20:30;19040;341;644;0;0;20025
2022-09-25 21:30;17837;237;646;0;0;18720
2022-09-25 22:30;16962;280;651;0;0;17893
2022-09-25 23:30;15623;383;648;0;0;16654
2022-09-26 00:30;14821;497;649;0;0;15967
2022-09-26 01:30;14407;502;648;0;0;15557
2022-09-26 02:30;14309;465;649;0;0;15423
2022-09-26 03:30;14443;455;648;0;0;15546
2022-09-26 04:30;14763;358;647;0;0;15768
2022-09-26 05:30;16069;385;635;0;0;17089
2022-09-26 06:30;17868;402;624;0;0;18894
2022-09-26 07:30;19243;502;612;0;0;20357
2022-09-26 08:30;19815;453;599;1;0;20868
2022-09-26 09:30;19858;458;594;1;0;20911
2022-09-26 10:30;19741;397;588;1;0;20727
2022-09-26 11:30;19806;381;590;2;0;20779
2022-09-26 12:30;19426;371;557;4;0;20358
2022-09-26 13:30;19747;382;560;3;0;20692
2022-09-26 14:30;19083;240;557;4;0;19884
2022-09-26 15:30;18988;198;556;2;0;19744
2022-09-26 16:30;20486;110;559;1;0;21156
2022-09-26 17:30;21442;129;560;0;0;22131
2022-09-26 18:30;21118;236;575;0;0;21929
2022-09-26 19:30;21093;348;587;0;0;22028
2022-09-26 20:30;19878;476;604;0;0;20958
2022-09-26 21:30;18661;561;616;0;0;19838
2022-09-26 22:30;17336;487;615;0;0;18438
2022-09-26 23:30;15691;688;616;0;0;16995
2022-09-27 00:30;15173;682;615;0;0;16470
2022-09-27 01:30;14729;631;616;0;0;15976
2022-09-27 02:30;14326;791;615;0;0;15732
2022-09-27 03:30;14103;812;616;0;0;15531
2022-09-27 04:30;14192;819;617;0;0;15628
2022-09-27 05:30;15119;855;615;0;0;16589
2022-09-27 06:30;17489;941;615;0;0;19045
2022-09-27 07:30;18534;1212;613;0;0;20359
2022-09-27 08:30;18773;1166;611;0;0;20550
2022-09-27 09:30;18760;1086;612;1;0;20459
2022-09-27 10:30;18733;921;610;1;0;20265
2022-09-27 11:30;18980;753;606;2;0;20341
2022-09-27 12:30;18710;717;594;2;0;20023
2022-09-27 13:30;18658;611;600;2;0;19871
2022-09-27 14:30;18510;566;599;1;0;19676
2022-09-27 15:30;18524;509;598;4;0;19635
2022-09-27 16:30;19205;402;598;3;0;20208
2022-09-27 17:30;20073;504;601;2;0;21180
2022-09-27 18:30;20237;661;608;0;0;21506
2022-09-27 19:30;20487;784;611;0;0;21882
2022-09-27 20:30;19220;961;615;0;0;20796
2022-09-27 21:30;17699;1101;613;0;0;19413
2022-09-27 22:30;16598;890;611;0;0;18099
2022-09-27 23:30;15449;797;613;0;0;16859
2022-09-28 00:30;14313;734;610;0;0;15657
2022-09-28 01:30;14176;740;610;0;0;15526
2022-09-28 02:30;13707;598;609;0;0;14914
2022-09-28 03:30;13681;499;609;0;0;14789
2022-09-28 04:30;14137;431;610;0;0;15178
2022-09-28 05:30;15722;361;611;0;0;16694
2022-09-28 06:30;18113;257;609;0;0;18979
2022-09-28 07:30;20032;227;608;0;0;20867
2022-09-28 08:30;20092;232;608;0;0;20932
2022-09-28 09:30;19563;206;606;1;0;20376
2022-09-28 10:30;18743;241;607;2;0;19593
2022-09-28 11:30;18704;304;606;3;0;19617
2022-09-28 12:30;18394;399;600;4;0;19397
2022-09-28 13:30;18235;659;600;2;0;19496
2022-09-28 14:30;17922;876;600;3;0;19401
2022-09-28 15:30;18109;917;601;4;0;19631
2022-09-28 16:30;18888;1031;601;1;0;20521
2022-09-28 17:30;19792;1031;604;1;0;21428
2022-09-28 18:30;20322;1168;606;0;0;22096
2022-09-28 19:30;20873;1348;611;0;0;22832
2022-09-28 20:30;19738;1531;611;0;0;21880
2022-09-28 21:30;17573;1685;610;0;0;19868
2022-09-28 22:30;15840;1579;610;0;0;18029
2022-09-28 23:30;14784;1563;608;0;0;16955
2022-09-29 00:30;14392;1516;605;0;0;16513
2022-09-29 01:30;14261;1425;599;0;0;16285
2022-09-29 02:30;13849;1424;597;0;0;15870
2022-09-29 03:30;13689;1498;596;0;0;15783
2022-09-29 04:30;14241;1339;596;0;0;16176
2022-09-29 05:30;15161;1363;597;0;0;17121
2022-09-29 06:30;17918;1371;598;0;0;19887
2022-09-29 07:30;19987;1318;600;0;0;21905
2022-09-29 08:30;19932;1424;601;1;0;21958
2022-09-29 09:30;18588;1273;592;3;0;20456
2022-09-29 10:30;18555;1204;590;4;0;20353
2022-09-29 11:30;18243;1256;585;3;0;20087
2022-09-29 12:30;17952;1211;605;3;0;19771
2022-09-29 13:30;17832;1230;608;5;0;19675
2022-09-29 14:30;17348;1347;606;8;0;19309
2022-09-29 15:30;17924;1210;605;7;0;19746
2022-09-29 16:30;18782;1101;605;4;0;20492
2022-09-29 17:30;20660;1015;607;2;0;22284
2022-09-29 18:30;21280;1360;611;0;0;23251
2022-09-29 19:30;21284;1757;611;0;0;23652
2022-09-29 20:30;20727;1777;612;0;0;23116
2022-09-29 21:30;18866;1752;612;0;0;21230
2022-09-29 22:30;16608;1892;608;0;0;19108
2022-09-29 23:30;15139;2021;611;0;0;17771
2022-09-30 00:30;14341;2001;612;0;0;16954
2022-09-30 01:30;14468;1990;618;0;0;17076
2022-09-30 02:30;14394;1881;624;0;0;16899
2022-09-30 03:30;14379;1819;622;0;0;16820
2022-09-30 04:30;15280;1690;622;0;0;17592
2022-09-30 05:30;16981;1520;612;0;0;19113
2022-09-30 06:30;19700;1246;602;0;0;21548
2022-09-30 07:30;20790;1203;591;0;0;22584
2022-09-30 08:30;20992;998;579;3;0;22572
2022-09-30 09:30;20271;713;578;5;0;21567
2022-09-30 10:30;19313;705;572;7;0;20597
2022-09-30 11:30;19063;782;570;8;0;20423
2022-09-30 12:30;18503;818;569;8;0;19898
2022-09-30 13:30;18103;867;583;8;0;19561
2022-09-30 14:30;17553;818;587;8;0;18966
2022-09-30 15:30;17662;785;596;7;0;19050
2022-09-30 16:30;18332;873;608;3;0;19816
2022-09-30 17:30;19501;1218;610;1;0;21330
2022-09-30 18:30;19033;1725;613;0;0;21371
2022-09-30 19:30;19202;2083;615;0;0;21900
2022-09-30 20:30;18123;2271;617;0;0;21011
2022-09-30 21:30;16076;2307;614;0;0;18997
2022-09-30 22:30;15414;2370;615;0;0;18399
2022-09-30 23:30;13897;2367;612;0;0;16876
2022-10-01 00:30;14008;2325;612;0;0;16945
2022-10-01 01:30;14253;1885;611;0;0;16749
2022-10-01 02:30;14430;1969;606;0;0;17005
2022-10-01 03:30;14752;1659;603;0;0;17014
2022-10-01 04:30;15048;1473;603;0;0;17124
2022-10-01 05:30;15592;1433;602;0;0;17627
2022-10-01 06:30;16441;1320;605;0;0;18366
2022-10-01 07:30;17850;978;602;0;0;19430
2022-10-01 08:30;18983;681;599;1;0;20264
2022-10-01 09:30;19834;465;603;2;0;20904
2022-10-01 10:30;19492;423;602;4;0;20521
2022-10-01 11:30;20734;424;600;4;0;21762
2022-10-01 12:30;19562;495;586;3;0;20646
2022-10-01 13:30;18864;756;585;4;0;20209
2022-10-01 14:30;18343;943;578;4;0;19868
2022-10-01 15:30;17861;1035;579;3;0;19478
2022-10-01 16:30;18130;1124;582;2;0;19838
2022-10-01 17:30;19142;944;583;1;0;20670
2022-10-01 18:30;19297;1145;588;0;0;21030
2022-10-01 19:30;18774;1479;597;0;0;20850
2022-10-01 20:30;17965;1700;593;0;0;20258
2022-10-01 21:30;16721;1652;593;0;0;18966
2022-10-01 22:30;15472;1751;595;0;0;17818
2022-10-01 23:30;14860;1651;594;0;0;17105
2022-10-02 00:30;14566;1679;594;0;0;16839
2022-10-02 01:30;14010;1866;598;0;0;16474
2022-10-02 02:30;14165;1810;600;0;0;16575
2022-10-02 03:30;14312;1667;601;0;0;16580
2022-10-02 04:30;14785;1637;600;0;0;17022
2022-10-02 05:30;15238;1538;599;0;0;17375
2022-10-02 06:30;16360;1344;601;0;0;18305
2022-10-02 07:30;17995;1089;602;0;0;19686
2022-10-02 08:30;18884;920;599;3;0;20406
2022-10-02 09:30;19665;771;600;5;0;21041
2022-10-02 10:30;19508;632;596;8;0;20744
2022-10-02 11:30;18921;672;596;8;0;20197
2022-10-02 12:30;18645;697;579;8;0;19929
2022-10-02 13:30;17708;770;573;8;0;19059
2022-10-02 14:30;17172;736;573;8;0;18489
2022-10-02 15:30;17362;643;575;5;0;18585
2022-10-02 16:30;18877;486;575;4;0;19942
2022-10-02 17:30;20861;349;572;2;0;21784
2022-10-02 18:30;21798;405;576;0;0;22779
2022-10-02 19:30;22422;461;583;0;0;23466
2022-10-02 20:30;21553;493;586;0;0;22632
2022-10-02 21:30;20102;584;584;0;0;21270
2022-10-02 22:30;18576;619;583;0;0;19778
2022-10-02 23:30;17573;636;583;0;0;18792
2022-10-03 00:30;17317;599;579;0;0;18495
2022-10-03 01:30;17259;528;581;0;0;18368
2022-10-03 02:30;17085;513;582;0;0;18180
2022-10-03 03:30;17363;450;582;0;0;18395
2022-10-03 04:30;18406;397;582;0;0;19385
2022-10-03 05:30;20304;447;579;0;0;21330
2022-10-03 06:30;21860;576;579;0;0;23015
2022-10-03 07:30;22913;658;576;0;0;24147
2022-10-03 08:30;22815;580;573;3;0;23971
2022-10-03 09:30;22964;405;569;5;0;23943
2022-10-03 10:30;22172;364;567;7;0;23110
2022-10-03 11:30;21963;328;570;8;0;22869
2022-10-03 12:30;21489;276;570;8;0;22343
2022-10-03 13:30;21044;297;547;8;0;21896
2022-10-03 14:30;20741;303;547;8;0;21599
2022-10-03 15:30;20430;335;548;7;0;21320
2022-10-03 16:30;20608;297;549;5;0;21459
2022-10-03 17:30;21972;341;550;2;0;22865
2022-10-03 18:30;21927;734;551;0;0;23212
2022-10-03 19:30;22156;1094;557;0;0;23807
2022-10-03 20:30;21796;1357;554;0;0;23707
2022-10-03 21:30;20958;1354;552;0;0;22864
2022-10-03 22:30;19345;1386;552;0;0;21283
2022-10-03 23:30;17827;1329;555;0;0;19711
2022-10-04 00:30;17884;1160;553;0;0;19597
2022-10-04 01:30;17619;1249;552;0;0;19420
2022-10-04 02:30;17565;1239;554;0;0;19358
2022-10-04 03:30;17733;1342;555;0;0;19630
2022-10-04 04:30;18036;1389;553;0;0;19978
2022-10-04 05:30;19372;1191;553;0;0;21116
2022-10-04 06:30;21786;975;553;0;0;23314
2022-10-04 07:30;23024;825;551;0;0;24400
2022-10-04 08:30;22457;492;551;3;0;23503
2022-10-04 09:30;22603;477;549;4;0;23633
2022-10-04 10:30;22121;330;547;7;0;23005
2022-10-04 11:30;21894;279;542;8;0;22723
2022-10-04 12:30;21318;242;518;8;0;22086
2022-10-04 13:30;21515;195;522;7;0;22239
2022-10-04 14:30;21106;201;515;7;0;21829
2022-10-04 15:30;21275;168;520;4;0;21967
2022-10-04 16:30;21418;196;522;5;0;22141
2022-10-04 17:30;21425;220;522;1;0;22168
2022-10-04 18:30;21754;356;526;0;0;22636
2022-10-04 19:30;21722;415;529;0;0;22666
2022-10-04 20:30;21479;523;534;0;0;22536
2022-10-04 21:30;21232;515;532;0;0;22279
2022-10-04 22:30;19670;525;532;0;0;20727
2022-10-04 23:30;18620;464;532;0;0;19616
2022-10-05 00:30;18329;410;530;0;0;19269
2022-10-05 01:30;19000;445;530;0;0;19975
2022-10-05 02:30;18454;394;530;0;0;19378
2022-10-05 03:30;18195;249;530;0;0;18974
2022-10-05 04:30;18748;148;528;0;0;19424
2022-10-05 05:30;20928;64;529;0;0;21521
2022-10-05 06:30;22026;14;527;0;0;22567
2022-10-05 07:30;23006;11;525;0;0;23542
2022-10-05 08:30;22064;-5;526;3;26;22614
2022-10-05 09:30;21691;2;526;5;0;22224
2022-10-05 10:30;21540;25;525;7;0;22097
2022-10-05 11:30;21471;40;523;8;0;22042
2022-10-05 12:30;21546;55;498;8;0;22107
2022-10-05 13:30;21231;50;497;8;0;21786
2022-10-05 14:30;20734;54;497;8;0;21293
2022-10-05 15:30;20645;53;496;6;0;21200
2022-10-05 16:30;20962;79;492;4;0;21537
2022-10-05 17:30;21561;75;493;1;0;22130
2022-10-05 18:30;21657;156;501;0;0;22314
2022-10-05 19:30;22056;292;510;0;0;22858
2022-10-05 20:30;21804;532;506;0;0;22842
2022-10-05 21:30;21026;540;505;0;0;22071
2022-10-05 22:30;19925;692;507;0;0;21124
2022-10-05 23:30;19166;860;505;0;0;20531
2022-10-06 00:30;18591;1083;507;0;0;20181
2022-10-06 01:30;17892;1259;506;0;0;19657
2022-10-06 02:30;17008;1294;505;0;0;18807
2022-10-06 03:30;16793;1282;505;0;0;18580
2022-10-06 04:30;17579;1164;505;0;0;19248
2022-10-06 05:30;19241;1036;504;0;0;20781
2022-10-06 06:30;21541;895;504;0;0;22940
2022-10-06 07:30;22456;746;504;0;0;23706
2022-10-06 08:30;22292;540;500;2;0;23334
2022-10-06 09:30;22335;199;499;5;0;23038
2022-10-06 10:30;22414;127;499;7;0;23047
2022-10-06 11:30;21881;110;498;8;0;22497
2022-10-06 12:30;21805;148;516;7;0;22476
2022-10-06 13:30;21904;201;515;7;0;22627
2022-10-06 14:30;21838;240;519;7;0;22604
2022-10-06 15:30;22141;293;517;5;27;22983
2022-10-06 16:30;21858;280;518;1;68;22725
2022-10-06 17:30;22027;286;515;1;0;22829
2022-10-06 18:30;22203;514;521;0;0;23238
2022-10-06 19:30;22748;718;527;0;0;23993
2022-10-06 20:30;22392;884;528;0;0;23804
2022-10-06 21:30;21584;1010;528;0;0;23122
2022-10-06 22:30;20469;983;526;0;0;21978
2022-10-06 23:30;19162;1081;525;0;0;20768
2022-10-07 00:30;17701;1149;527;0;0;19377
2022-10-07 01:30;17243;1205;526;0;0;18974
2022-10-07 02:30;16950;1234;525;0;0;18709
2022-10-07 03:30;16456;1079;525;0;0;18060
2022-10-07 04:30;16598;1015;528;0;0;18141
2022-10-07 05:30;18536;824;528;0;0;19888
2022-10-07 06:30;20170;956;528;0;0;21654
2022-10-07 07:30;21239;1124;528;0;0;22891
2022-10-07 08:30;21667;984;522;1;0;23174
2022-10-07 09:30;21514;1082;521;1;0;23118
2022-10-07 10:30;21756;927;518;1;0;23202
2022-10-07 11:30;22303;891;520;1;0;23715
2022-10-07 12:30;22613;876;522;0;0;24011
2022-10-07 13:30;22554;791;484;4;0;23833
2022-10-07 14:30;22144;770;485;4;0;23403
2022-10-07 15:30;21831;1061;483;3;0;23378
2022-10-07 16:30;21569;1298;480;3;0;23350
2022-10-07 17:30;22606;1430;485;1;0;24522
2022-10-07 18:30;22955;1470;489;0;0;24914
2022-10-07 19:30;22595;1817;492;0;0;24904
2022-10-07 20:30;22049;1741;492;0;0;24282
2022-10-07 21:30;20924;1998;493;0;0;23415
2022-10-07 22:30;20635;1982;494;0;0;23111
2022-10-07 23:30;19580;2102;493;0;0;22175
2022-10-08 00:30;19083;2148;497;0;0;21728
2022-10-08 01:30;18639;2068;494;0;0;21201
2022-10-08 02:30;18351;1927;492;0;0;20770
2022-10-08 03:30;18526;1767;490;0;0;20783
2022-10-08 04:30;18817;1815;491;0;0;21123
2022-10-08 05:30;19603;1810;489;0;0;21902
2022-10-08 06:30;20750;1788;490;0;0;23028
2022-10-08 07:30;20932;1887;493;0;0;23312
2022-10-08 08:30;21497;1998;490;0;0;23985
2022-10-08 09:30;22133;1993;486;1;0;24613
2022-10-08 10:30;21527;2143;481;2;0;24153
2022-10-08 11:30;21582;2062;481;6;0;24131
2022-10-08 12:30;21461;1953;474;3;0;23891
2022-10-08 13:30;20966;1856;478;2;0;23302
2022-10-08 14:30;20952;1833;477;3;0;23265
2022-10-08 15:30;20096;1683;476;2;0;22257
2022-10-08 16:30;20302;1766;474;3;0;22545
2022-10-08 17:30;20945;1521;474;1;0;22941
2022-10-08 18:30;21431;1620;480;0;0;23531
2022-10-08 19:30;21105;1710;485;0;0;23300
2022-10-08 20:30;20813;1763;481;0;0;23057
2022-10-08 21:30;20412;1771;481;0;0;22664
2022-10-08 22:30;19444;1778;481;0;0;21703
2022-10-08 23:30;18927;1757;483;0;0;21167
2022-10-09 00:30;18480;1665;482;0;0;20627
2022-10-09 01:30;18736;1617;481;0;0;20834
2022-10-09 02:30;18093;1560;480;0;0;20133
2022-10-09 03:30;18202;1573;478;0;0;20253
2022-10-09 04:30;18333;1427;477;0;0;20237
2022-10-09 05:30;18749;1424;476;0;0;20649
2022-10-09 06:30;19574;1547;474;0;0;21595
2022-10-09 07:30;20247;1455;476;0;0;22178
2022-10-09 08:30;20668;1382;477;0;0;22527
2022-10-09 09:30;21286;1471;475;0;0;23232
2022-10-09 10:30;21098;1608;473;0;0;23179
2022-10-09 11:30;20886;1550;470;1;0;22907
2022-10-09 12:30;20679;1647;473;4;0;22803
2022-10-09 13:30;20189;1638;470;6;0;22303
2022-10-09 14:30;19568;1860;469;8;0;21905
2022-10-09 15:30;19884;1933;470;6;0;22293
2022-10-09 16:30;20747;1812;468;5;0;23032
2022-10-09 17:30;20608;1667;470;2;0;22747
2022-10-09 18:30;20964;2170;471;0;0;23605
2022-10-09 19:30;21730;2362;477;0;0;24569
2022-10-09 20:30;21791;1847;476;0;0;24114
2022-10-09 21:30;21283;2225;477;0;0;23985
2022-10-09 22:30;20836;2097;476;0;0;23409
2022-10-09 23:30;20508;1972;477;0;0;22957
2022-10-10 00:30;20001;1737;476;0;0;22214
2022-10-10 01:30;20024;1668;477;0;0;22169
2022-10-10 02:30;20059;1525;476;0;0;22060
2022-10-10 03:30;19806;1452;477;0;0;21735
2022-10-10 04:30;20593;1352;479;0;0;22424
2022-10-10 05:30;20631;1260;476;0;0;22367
2022-10-10 06:30;22290;1105;477;0;0;23872
2022-10-10 07:30;22178;1059;476;0;0;23713
2022-10-10 08:30;22941;911;472;1;0;24325
2022-10-10 09:30;23224;903;475;4;0;24606
2022-10-10 10:30;23014;1045;475;5;0;24539
2022-10-10 11:30;22729;920;476;7;0;24132
2022-10-10 12:30;22110;987;473;7;0;23577
2022-10-10 13:30;21098;1184;514;8;0;22804
2022-10-10 14:30;20559;1278;516;8;0;22361
2022-10-10 15:30;21065;1135;517;2;0;22719
2022-10-10 16:30;21331;1114;516;1;0;22962
2022-10-10 17:30;22477;1205;517;1;0;24200
2022-10-10 18:30;22561;1487;519;0;0;24567
2022-10-10 19:30;22483;1943;523;0;0;24949
2022-10-10 20:30;22543;2083;526;0;0;25152
2022-10-10 21:30;21245;2152;523;0;0;23920
2022-10-10 22:30;20875;2194;524;0;0;23593
2022-10-10 23:30;20068;2088;527;0;0;22683
2022-10-11 00:30;19544;2063;525;0;0;22132
2022-10-11 01:30;18861;1908;526;0;0;21295
2022-10-11 02:30;18641;1894;524;0;0;21059
2022-10-11 03:30;18587;1803;525;0;0;20915
2022-10-11 04:30;19267;1759;528;0;0;21554
2022-10-11 05:30;20382;1944;526;0;0;22852
2022-10-11 06:30;22980;2151;526;0;0;25657
2022-10-11 07:30;23385;2244;526;0;0;26155
2022-10-11 08:30;22071;2032;524;2;0;24629
2022-10-11 09:30;21873;1898;527;5;0;24303
2022-10-11 10:30;21377;1948;524;7;0;23856
2022-10-11 11:30;20958;2054;523;8;0;23543
2022-10-11 12:30;19974;2228;532;8;0;22742
2022-10-11 13:30;19397;2091;535;8;0;22031
2022-10-11 14:30;19178;2056;534;8;0;21776
2022-10-11 15:30;18718;2159;536;6;0;21419
2022-10-11 16:30;20328;2093;535;4;0;22960
2022-10-11 17:30;21975;2036;533;1;0;24545
2022-10-11 18:30;22058;2168;532;0;0;24758
2022-10-11 19:30;22255;2335;535;0;0;25125
2022-10-11 20:30;21294;2276;538;0;0;24108
2022-10-11 21:30;19777;2309;537;0;0;22623
2022-10-11 22:30;19513;2223;531;0;0;22267
2022-10-11 23:30;17955;2058;534;0;0;20547
2022-10-12 00:30;16795;1954;535;0;0;19284
2022-10-12 01:30;16351;1852;534;0;0;18737
2022-10-12 02:30;16333;1832;531;0;0;18696
2022-10-12 03:30;16522;1691;530;0;0;18743
2022-10-12 04:30;17034;1462;529;0;0;19025
2022-10-12 05:30;18882;1309;527;0;0;20718
2022-10-12 06:30;21677;1084;530;0;0;23291
2022-10-12 07:30;22459;987;528;0;0;23974
2022-10-12 08:30;22398;892;527;1;0;23818
2022-10-12 09:30;22221;640;524;5;0;23390
2022-10-12 10:30;21840;616;521;3;0;22980
2022-10-12 11:30;21883;618;519;4;0;23024
2022-10-12 12:30;21679;681;471;2;0;22833
2022-10-12 13:30;21296;821;472;4;0;22593
2022-10-12 14:30;20830;767;470;5;0;22072
2022-10-12 15:30;20968;736;470;2;0;22176
2022-10-12 16:30;21410;641;468;1;0;22520
2022-10-12 17:30;22241;799;468;0;0;23508
2022-10-12 18:30;22611;960;476;0;0;24047
2022-10-12 19:30;22189;1225;478;0;0;23892
2022-10-12 20:30;21339;1246;480;0;0;23065
2022-10-12 21:30;20498;1068;480;0;0;22046
2022-10-12 22:30;19550;1085;477;0;0;21112
2022-10-12 23:30;18030;1220;480;0;0;19730
2022-10-13 00:30;17590;1166;482;0;0;19238
2022-10-13 01:30;17327;1327;481;0;0;19135
2022-10-13 02:30;16640;1390;481;0;0;18511
2022-10-13 03:30;17075;1323;481;0;0;18879
2022-10-13 04:30;16588;1391;480;0;0;18459
2022-10-13 05:30;18198;1501;481;0;0;20180
2022-10-13 06:30;20003;1634;482;0;0;22119
2022-10-13 07:30;21615;1525;477;0;0;23617
2022-10-13 08:30;21441;1662;475;1;0;23579
2022-10-13 09:30;20986;1809;472;2;0;23269
2022-10-13 10:30;20846;1998;471;1;0;23316
2022-10-13 11:30;20778;2156;470;0;0;23404
2022-10-13 12:30;20780;2296;485;0;0;23561
2022-10-13 13:30;20602;2376;481;0;0;23459
2022-10-13 14:30;20177;2380;486;0;0;23043
2022-10-13 15:30;20118;2357;481;0;0;22956
2022-10-13 16:30;20854;2426;477;0;0;23757
2022-10-13 17:30;21597;2550;484;0;0;24631
2022-10-13 18:30;21819;2610;490;0;0;24919
2022-10-13 19:30;21329;2661;494;0;0;24484
2022-10-13 20:30;20524;2355;498;0;0;23377
2022-10-13 21:30;19671;2683;496;0;0;22850
2022-10-13 22:30;19003;2600;496;0;0;22099
2022-10-13 23:30;18025;2739;495;0;0;21259
2022-10-14 00:30;17163;2743;494;0;0;20400
2022-10-14 01:30;16487;2772;492;0;0;19751
2022-10-14 02:30;15749;2728;494;0;0;18971
2022-10-14 03:30;15654;2526;495;0;0;18675
2022-10-14 04:30;16290;2401;494;0;0;19185
2022-10-14 05:30;17722;2441;495;0;0;20658
2022-10-14 06:30;19586;2169;493;0;0;22248
2022-10-14 07:30;21345;2171;496;0;0;24012
2022-10-14 08:30;22158;1776;490;0;0;24424
2022-10-14 09:30;21933;1541;489;1;0;23964
2022-10-14 10:30;21891;1402;491;2;0;23786
2022-10-14 11:30;21683;1434;492;2;0;23611
2022-10-14 12:30;21241;1675;485;3;0;23404
2022-10-14 13:30;20951;1580;480;3;0;23014
2022-10-14 14:30;20321;1662;482;3;0;22468
2022-10-14 15:30;20252;1815;485;6;0;22558
2022-10-14 16:30;20759;1502;484;4;0;22749
2022-10-14 17:30;21282;1616;486;1;0;23385
2022-10-14 18:30;21731;1551;488;0;0;23770
2022-10-14 19:30;21646;1476;490;0;0;23612
2022-10-14 20:30;20669;1511;487;0;0;22667
2022-10-14 21:30;20061;1560;491;0;0;22112
2022-10-14 22:30;19341;1576;492;0;0;21409
2022-10-14 23:30;18470;1550;491;0;0;20511
2022-10-15 00:30;16874;1646;491;0;0;19011
2022-10-15 01:30;16179;1534;487;0;0;18200
2022-10-15 02:30;15727;1513;487;0;0;17727
2022-10-15 03:30;15809;1587;489;0;0;17885
2022-10-15 04:30;16119;1581;488;0;0;18188
2022-10-15 05:30;16533;1718;489;0;0;18740
2022-10-15 06:30;17665;1671;490;0;0;19826
2022-10-15 07:30;18945;1318;487;0;0;20750
2022-10-15 08:30;20052;1343;487;1;0;21883
2022-10-15 09:30;21078;1378;486;2;0;22944
2022-10-15 10:30;20549;1351;485;5;0;22390
2022-10-15 11:30;19756;1373;486;7;0;21622
2022-10-15 12:30;19245;1412;535;6;0;21198
2022-10-15 13:30;18406;1737;537;8;0;20688
2022-10-15 14:30;18016;1607;538;7;0;20168
2022-10-15 15:30;18558;1451;538;2;0;20549
2022-10-15 16:30;19205;1487;536;3;0;21231
2022-10-15 17:30;20059;1476;537;0;0;22072
2022-10-15 18:30;21095;1637;536;0;0;23268
2022-10-15 19:30;20618;1574;537;0;0;22729
2022-10-15 20:30;19817;1615;540;0;0;21972
2022-10-15 21:30;19082;1627;538;0;0;21247
2022-10-15 22:30;18616;1582;540;0;0;20738
2022-10-15 23:30;17555;1541;540;0;0;19636
2022-10-16 00:30;17318;1418;539;0;0;19275
2022-10-16 01:30;16477;1284;539;0;0;18300
2022-10-16 02:30;16754;1193;539;0;0;18486
2022-10-16 03:30;17222;971;536;0;0;18729
2022-10-16 04:30;17345;865;537;0;0;18747
2022-10-16 05:30;18382;823;540;0;0;19745
2022-10-16 06:30;19569;705;541;0;0;20815
2022-10-16 07:30;20513;580;541;0;0;21634
2022-10-16 08:30;21585;389;538;2;0;22514
2022-10-16 09:30;21853;237;537;4;0;22631
2022-10-16 10:30;21284;196;537;6;0;22023
2022-10-16 11:30;21456;146;538;5;0;22145
2022-10-16 12:30;21049;175;586;7;0;21817
2022-10-16 13:30;20451;173;580;8;0;21212
2022-10-16 14:30;20294;142;582;7;0;21025
2022-10-16 15:30;20948;117;581;2;0;21648
2022-10-16 16:30;21562;76;581;1;0;22220
2022-10-16 17:30;22799;93;582;1;0;23475
2022-10-16 18:30;23189;150;568;0;0;23907
2022-10-16 19:30;23120;153;572;0;0;23845
2022-10-16 20:30;22596;173;573;0;0;23342
2022-10-16 21:30;21226;204;575;0;0;22005
2022-10-16 22:30;20839;174;574;0;0;21587
2022-10-16 23:30;20052;169;573;0;0;20794
2022-10-17 00:30;18542;182;573;0;0;19297
2022-10-17 01:30;18244;225;574;0;0;19043
2022-10-17 02:30;17764;257;572;0;0;18593
2022-10-17 03:30;17394;233;573;0;0;18200
2022-10-17 04:30;17425;252;574;0;0;18251
2022-10-17 05:30;19159;311;574;0;0;20044
2022-10-17 06:30;20798;310;574;0;0;21682
2022-10-17 07:30;23233;420;575;0;0;24228
2022-10-17 08:30;23391;457;574;2;0;24424
2022-10-17 09:30;22758;397;576;2;0;23733
2022-10-17 10:30;22599;284;576;1;0;23460
2022-10-17 11:30;22693;216;580;4;0;23493
2022-10-17 12:30;22070;260;578;3;0;22911
2022-10-17 13:30;22057;240;637;2;0;22936
2022-10-17 14:30;21886;243;641;1;0;22771
2022-10-17 15:30;22040;327;639;0;0;23006
2022-10-17 16:30;22274;487;640;0;0;23401
2022-10-17 17:30;23209;569;639;0;0;24417
2022-10-17 18:30;23500;719;645;0;0;24864
2022-10-17 19:30;22569;1009;649;0;0;24227
2022-10-17 20:30;21799;1120;653;0;0;23572
2022-10-17 21:30;20216;1143;647;0;0;22006
2022-10-17 22:30;19485;1270;651;0;0;21406
2022-10-17 23:30;18538;1293;651;0;0;20482
2022-10-18 00:30;17809;1415;652;0;0;19876
2022-10-18 01:30;16832;1378;652;0;0;18862
2022-10-18 02:30;16703;1336;652;0;0;18691
2022-10-18 03:30;15987;1431;651;0;0;18069
2022-10-18 04:30;16289;1666;651;0;0;18606
2022-10-18 05:30;17976;1845;652;0;0;20473
2022-10-18 06:30;20264;2070;653;0;0;22987
2022-10-18 07:30;21661;1795;626;0;0;24082
2022-10-18 08:30;21490;2038;625;0;0;24153
2022-10-18 09:30;21417;1950;624;3;0;23994
2022-10-18 10:30;20772;1914;621;2;0;23309
