Beauharnois,La grande-1,Rene-Levesque,Jean-Lesage,Outardes-3,Bersimis-2,Carillon,Outardes-2,Peribonka,Laforge-2,Trenche,La tuque,Beaumont,Romaine-1,McCormick,Rocher-de-Grand-Mere,Paugan,Shawinigan-2,Shawinigan-3,Manic-1,Rapides-des-Iles,Chelsea,Sarcelle,La Gabelle,Premiere-Chute,Les Cedres,Rapides-des-Quinze,Rapides-Farmer,Chute-des-Chats,Rapide-des-Coeurs,Chute-Allard,Bryson,Rapide-2,Riviere-des-Prairies,Chute-Hemmings,Sept-Chutes,Drummondville,Chute-Bell,Mitis-1,Mitis-2,Gull Island,dateTime
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 12:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 13:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 14:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 15:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 16:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 17:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 18:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 19:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 20:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 21:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 22:00:00+00:00
11100,2040.0,1020,1020,389,1010.0,3850.0,389,18.57,146.0,413.0,413.0,413.0,292.0,1020,413.0,311.8,413.0,413.0,1020,3850.0,311.8,4000.0,413.0,3850.0,11100,3850.0,311.8,3850.0,413.0,413.0,3850.0,3850.0,1365,620.0,86.46,620.0,26.57,33.8,33.8,1120,2025-05-16 23:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 00:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 01:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 02:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 03:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 04:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 05:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 06:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 07:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 08:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 09:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 10:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 11:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 12:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 13:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 14:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 15:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 16:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 17:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 18:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 19:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 20:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 21:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 22:00:00+00:00
11100,2170.0,1020,1020,389,1040.0,4020.0,389,17.02,180.0,374.0,374.0,374.0,356.0,1020,374.0,313.4,374.0,374.0,1020,4020.0,313.4,3990.0,374.0,4020.0,11100,4020.0,313.4,4020.0,374.0,374.0,4020.0,4020.0,1365,614.0,73.23,614.0,25.99,33.8,33.8,1120,2025-05-17 23:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 00:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 01:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 02:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 03:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 04:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 05:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 06:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 07:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 08:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 09:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 10:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 11:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 12:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 13:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 14:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 15:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 16:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 17:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 18:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 19:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 20:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 21:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 22:00:00+00:00
11100,2270.0,1020,1020,389,1080.0,4110.0,389,16.2,211.0,309.0,309.0,309.0,438.0,1020,309.0,316.3,309.0,309.0,1020,4110.0,316.3,3940.0,309.0,4110.0,11100,4110.0,316.3,4110.0,309.0,309.0,4110.0,4110.0,1365,626.0,61.84,626.0,25.47,33.8,33.8,1120,2025-05-18 23:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 00:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 01:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 02:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 03:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 04:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 05:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 06:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 07:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 08:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 09:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 10:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 11:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 12:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 13:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 14:00:00+00:00
11100,2440.0,1020,1020,389,1100.0,4160.0,389,19.07,233.0,259.0,259.0,259.0,518.0,1020,259.0,316.6,259.0,259.0,1020,4160.0,316.6,3900.0,259.0,4160.0,11100,4160.0,316.6,4160.0,259.0,259.0,4160.0,4160.0,1365,600.0,66.24,600.0,24.6,33.8,33.8,1120,2025-05-19 15:00:00+00:00
